2013-06-26,770494.321525233,968839.2028278657,787731.0520666004,977980.3603049696,610155.4040268897
2013-06-27,991532.3258911241,1225948.139426955,979203.4187246123,1261689.4200152836,786890.0848751519
2013-06-28,1143081.306207377,1423132.0203137503,1157272.6902646597,1453385.2013762882,1073245.5522569986
2013-06-29,1102219.6904125684,1371007.6015085764,1114124.942847173,1373200.6252424133,1033486.4272339765
2013-06-30,1026333.8325079205,1274205.109441821,1033993.4119289798,1224286.412422356,959648.0521912182
2013-07-01,985472.2167131105,1222080.6906366455,990845.6645114918,1144101.8362884794,919888.927168195
2013-07-02,1272097.1894774083,1565468.4677252646,1272773.8136992725,1647429.1562937594,1180233.6608646512
2013-07-03,1272097.1894774083,1565468.4677252646,1272773.8136992725,1647429.1562937594,1180233.6608646512
2013-07-04,1401113.0727474396,1707804.915136779,1388274.9371338855,1841473.1112112305,1287221.7694723033
2013-07-05,1484734.6378933634,1853728.3283660049,1475642.2024646262,1941998.776049783,1366095.3218270214
2013-07-06,1558551.5583452797,1947450.606797098,1546576.88646953,2035786.856287826,1428200.975630992
2013-07-07,1670582.721481469,2076464.6701322899,1655175.9985458204,2180132.061230434,1520441.4517533525
2013-07-08,1738060.2528172834,2154520.8976304648,1730138.1166752456,2267314.5921983887,1578443.8569832933
2013-07-09,1770347.8633753122,2198204.530295835,1793161.664227853,2308921.3486366807,1614057.7112913027
2013-07-10,1812158.645948274,2271166.2369104484,1836845.2968932237,2359184.181055957,1653494.4874686617
2013-07-11,1812158.645948274,2271166.2369104484,1836845.2968932237,2359184.181055957,1653494.4874686617
2013-07-12,1812158.645948274,2271166.2369104484,1836845.2968932237,2359184.181055957,1653494.4874686617
2013-07-13,1888653.3623029017,2373257.5361094694,1925974.6907475367,2455580.8525233846,1792571.1729986146
2013-07-14,2035058.955800242,2570436.100244231,2096039.267143505,2639825.3548506056,2054953.7735207174
2013-07-15,2126757.5930904914,2699058.9291212927,2201053.618330679,2754499.4199250415,2208371.104933345
2013-07-16,2268991.052709249,2855642.2008818295,2309312.472112107,2883566.7970914515,2308427.4732372053
2013-07-17,2426600.1422035154,3056693.5305589344,2475739.4978652755,3192850.16217926,2461784.098326009
2013-07-18,2663287.9232969647,3321628.8261202457,2770992.1180774476,3473795.817513222,2667584.4096487397
2013-07-19,2746909.4884428885,3467552.2393494714,2858359.3834081884,3574321.482351774,2746457.962003458
2013-07-20,2737784.02831804,3475604.084769451,2848255.4147399673,3524522.829729698,2736328.6156602125
2013-07-21,2673052.9937170744,3407172.7044184217,2779566.7498814156,3374596.380666663,2672446.3711057706
2013-07-22,2633519.6917209793,3362161.4904823164,2737692.866547469,3288242.9408305655,2633635.7329971716
2013-07-23,2794957.744511123,3580579.6538091684,3052810.604310507,3496276.723022025,2811705.0045372187
2013-07-24,2799774.7649099138,3625977.402199842,3056964.3567646635,3442160.705316673,2813900.244347535
2013-07-25,2799774.7649099138,3625977.402199842,3056964.3567646635,3442160.705316673,2813900.244347535
2013-07-26,2836768.527084085,3653541.360423781,3096494.236975877,3546539.5554413013,2851141.780714578
2013-07-27,2842373.228050406,3649158.816059028,3091662.0872601867,3526878.0752717704,2846978.4087543823
2013-07-28,2852781.958416428,3641019.8050959087,3082688.094931043,3490363.8978140643,2839246.4322568737
2013-07-29,2858386.6593827475,3636637.2607311523,3077855.945215351,3470702.4176445305,2835083.060296677
2013-07-30,2900197.4419557094,3709598.967345766,3121539.577880721,3520965.250063807,2874519.836474036
2013-07-31,3215415.620944243,4111701.6266999757,3454393.6293870574,4139531.9802394244,3181233.0866516433
2013-08-01,3215415.620944243,4111701.6266999757,3454393.6293870574,4139531.9802394244,3181233.0866516433
2013-08-02,3215415.620944243,4111701.6266999757,3454393.6293870574,4139531.9802394244,3181233.0866516433
2013-08-03,3274178.3005062807,4184850.816760328,3506982.941841446,4200103.237375038,3239842.784250524
2013-08-04,3408159.722763992,4359073.964809345,3632076.5388661195,4343172.627235902,3382768.3358764704
2013-08-05,3553899.9630747763,4566534.437648969,3780662.9099533446,4510773.577503058,3560654.4297734452
2013-08-06,3767656.584043307,4873989.311979143,4013252.480889622,4831686.753668802,3825520.937596163
2013-08-07,3844206.0293851774,5012719.776341779,4101691.4632988726,4868305.778981807,3963256.331013214
2013-08-08,3997202.3965020105,5209778.135985617,4272079.985443296,5116793.420304697,4180121.888145152
2013-08-09,4438693.876275992,5760335.376493251,4706675.2657093,5744709.934407925,4633608.561758407
2013-08-10,5202059.633173882,6713016.3972689845,5433008.986807887,6767950.369748178,5342911.656819474
2013-08-11,5978052.98332564,7704145.077080282,6173457.500270953,7786161.178580199,6052211.522449888
2013-08-12,6457427.242861232,8370045.294694614,6650397.157630398,8398988.813158736,6505688.507771188
2013-08-13,6624689.709253617,8653651.776209198,6832898.594572328,8601441.647296099,6676551.609631435
2013-08-14,6563552.927451396,8620948.986719754,6767265.206064428,8408132.467244517,6614189.617305732
2013-08-15,7246647.470706968,9568468.002816997,7910745.091195868,9277916.623060174,7474142.989160093
2013-08-16,7883285.588881472,10434918.45600912,9005687.606699118,10091853.187298857,8290277.720817386
2013-08-17,7864465.955056738,10395066.69780698,8987550.866425164,10102358.791223608,8263635.514672643
2013-08-18,7801647.174547002,10281677.565333497,8925530.181718875,10089910.068150848,8180065.794999556
2013-08-19,7685289.4287989745,10104000.271788102,8808209.856753634,9988558.715810087,8034103.909939858
2013-08-20,7038429.111568932,9246099.264749158,7850704.296528203,9080694.31986421,7332486.435122381
2013-08-21,6610977.319979943,8712367.05094129,7429029.458045989,8482351.96395017,6859402.337126926
2013-08-22,6450439.457289949,8466366.065289384,7251285.939145951,8284534.125146888,6635193.578381831
2013-08-23,6445622.436891159,8420968.31689871,7247132.186691795,8338650.14285224,6632998.338571515
2013-08-24,6574726.860732664,8587538.976737091,7409968.720977211,8516659.025228951,6753797.579658229
2013-08-25,6769461.05086852,8839441.250814904,7664828.848720647,8758880.273903457,6934322.848793891
